careergoals,salary,None@probability(['careergoals', 'salary'])
72.38,506.804,0
72.38,530.468,0
83.66,-37.468,0
83.66,-13.804,0
83.66,9.86,0.01524
83.66,33.524,0.01052
83.66,57.188,0.00581
83.66,80.852,0.00327
83.66,104.516,0.00327
83.66,128.18,0.00109
83.66,151.844,0.00036
83.66,175.508,0.00145
83.66,199.172,0.00073
83.66,222.836,0.00145
83.66,246.5,0.00254
83.66,270.164,0.00145
83.66,293.828,0.00036
83.66,317.492,0.00036
83.66,341.156,0
83.66,364.82,0.00036
83.66,388.484,0
83.66,412.148,0
83.66,435.812,0
83.66,459.476,0
83.66,483.14,0
83.66,506.804,0
83.66,530.468,0
94.94,-37.468,0
94.94,-13.804,0
94.94,9.86,0.00689
94.94,33.524,0.00363
94.94,57.188,0.00073
94.94,80.852,0.0029
94.94,104.516,0.00145
94.94,128.18,0.00145
94.94,151.844,0.00036
94.94,175.508,0.00073
94.94,199.172,0.00109
94.94,222.836,0.00036
94.94,246.5,0.00145
94.94,270.164,0.00109
94.94,293.828,0.00036
94.94,317.492,0.00036
94.94,341.156,0.00036
94.94,364.82,0
94.94,388.484,0
94.94,412.148,0
94.94,435.812,0
94.94,459.476,0
94.94,483.14,0
94.94,506.804,0
94.94,530.468,0
106.22,-37.468,0
106.22,-13.804,0
106.22,9.86,0.00363
106.22,33.524,0.00036
106.22,57.188,0.00145
106.22,80.852,0.00145
106.22,104.516,0.00145
106.22,128.18,0.00109
106.22,151.844,0
106.22,175.508,0.00036
106.22,199.172,0.00036
106.22,222.836,0.00109
106.22,246.5,0.00073
106.22,270.164,0.00036
106.22,293.828,0
106.22,317.492,0.00036
106.22,341.156,0.00036
106.22,364.82,0
106.22,388.484,0
106.22,412.148,0
106.22,435.812,0
106.22,459.476,0
106.22,483.14,0
106.22,506.804,0
106.22,530.468,0
117.5,-37.468,0
117.5,-13.804,0
117.5,9.86,0.00073
117.5,33.524,0.00254
117.5,57.188,0.00109
117.5,80.852,0.00073
117.5,104.516,0.00036
117.5,128.18,0.00181
117.5,151.844,0.00036
117.5,175.508,0.00145
117.5,199.172,0.00145
117.5,222.836,0.00109
117.5,246.5,0.00036
117.5,270.164,0.00036
117.5,293.828,0
117.5,317.492,0.00073
117.5,341.156,0
117.5,364.82,0
117.5,388.484,0
117.5,412.148,0
117.5,435.812,0
117.5,459.476,0
117.5,483.14,0
117.5,506.804,0
117.5,530.468,0
128.78,-37.468,0
128.78,-13.804,0
128.78,9.86,0.00036
128.78,33.524,0.00399
128.78,57.188,0.00073
128.78,80.852,0
128.78,104.516,0.00036
128.78,128.18,0.00036
128.78,151.844,0.00036
128.78,175.508,0.00073
128.78,199.172,0.00036
128.78,222.836,0.00073
128.78,246.5,0.00109
128.78,270.164,0.00073
128.78,293.828,0.00036
128.78,317.492,0
128.78,341.156,0
128.78,364.82,0
128.78,388.484,0
128.78,412.148,0
128.78,435.812,0
128.78,459.476,0
128.78,483.14,0
128.78,506.804,0
128.78,530.468,0
140.06,-37.468,0
140.06,-13.804,0
140.06,9.86,0.00109
140.06,33.524,0.00327
140.06,57.188,0
140.06,80.852,0
140.06,104.516,0
140.06,128.18,0
140.06,151.844,0.00073
140.06,175.508,0.00073
140.06,199.172,0.00073
140.06,222.836,0
140.06,246.5,0.00145
140.06,270.164,0
140.06,293.828,0.00036
140.06,317.492,0.00036
140.06,341.156,0.00109
140.06,364.82,0
140.06,388.484,0.00036
140.06,412.148,0
140.06,435.812,0
140.06,459.476,0
140.06,483.14,0
140.06,506.804,0
140.06,530.468,0
151.34,-37.468,0
151.34,-13.804,0
151.34,9.86,0.00036
151.34,33.524,0.00109
151.34,57.188,0.00073
151.34,80.852,0
151.34,104.516,0
151.34,128.18,0
151.34,151.844,0
151.34,175.508,0.00036
151.34,199.172,0
151.34,222.836,0.00145
151.34,246.5,0
151.34,270.164,0.00036
151.34,293.828,0.00036
151.34,317.492,0.00036
151.34,341.156,0
151.34,364.82,0
151.34,388.484,0
151.34,412.148,0
151.34,435.812,0
151.34,459.476,0
151.34,483.14,0
151.34,506.804,0
151.34,530.468,0
162.62,-37.468,0
162.62,-13.804,0
162.62,9.86,0.00036
162.62,33.524,0.00109
162.62,57.188,0.00073
162.62,80.852,0
162.62,104.516,0
162.62,128.18,0
162.62,151.844,0
162.62,175.508,0.00073
162.62,199.172,0.00073
162.62,222.836,0
162.62,246.5,0
162.62,270.164,0.00073
162.62,293.828,0
162.62,317.492,0
162.62,341.156,0
162.62,364.82,0
162.62,388.484,0
162.62,412.148,0
162.62,435.812,0
162.62,459.476,0
162.62,483.14,0
162.62,506.804,0
162.62,530.468,0
173.9,-37.468,0
173.9,-13.804,0
173.9,9.86,0
173.9,33.524,0.00181
173.9,57.188,0.00109
173.9,80.852,0
173.9,104.516,0
173.9,128.18,0
173.9,151.844,0
173.9,175.508,0
173.9,199.172,0.00036
173.9,222.836,0
173.9,246.5,0.00036
173.9,270.164,0.00036
173.9,293.828,0
173.9,317.492,0.00036
173.9,341.156,0
173.9,364.82,0
173.9,388.484,0
173.9,412.148,0
173.9,435.812,0
173.9,459.476,0
173.9,483.14,0
173.9,506.804,0
173.9,530.468,0
185.18,-37.468,0
185.18,-13.804,0
185.18,9.86,0
185.18,33.524,0.00109
185.18,57.188,0
185.18,80.852,0
185.18,104.516,0
185.18,128.18,0.00036
185.18,151.844,0
185.18,175.508,0
185.18,199.172,0
185.18,222.836,0
185.18,246.5,0
185.18,270.164,0.00073
185.18,293.828,0
185.18,317.492,0
185.18,341.156,0
185.18,364.82,0.00036
185.18,388.484,0
185.18,412.148,0
185.18,435.812,0
185.18,459.476,0
185.18,483.14,0
185.18,506.804,0
185.18,530.468,0
196.46,-37.468,0
196.46,-13.804,0
196.46,9.86,0.00036
196.46,33.524,0.00109
196.46,57.188,0.00073
196.46,80.852,0
196.46,104.516,0
196.46,128.18,0
196.46,151.844,0
196.46,175.508,0
196.46,199.172,0.00036
196.46,222.836,0
196.46,246.5,0
196.46,270.164,0
196.46,293.828,0
196.46,317.492,0
196.46,341.156,0
196.46,364.82,0.00036
196.46,388.484,0
196.46,412.148,0
196.46,435.812,0
196.46,459.476,0
196.46,483.14,0.00036
196.46,506.804,0
196.46,530.468,0
207.74,-37.468,0
207.74,-13.804,0
207.74,9.86,0
207.74,33.524,0
207.74,57.188,0.00073
207.74,80.852,0
207.74,104.516,0
207.74,128.18,0
207.74,151.844,0
207.74,175.508,0
207.74,199.172,0
207.74,222.836,0
207.74,246.5,0
207.74,270.164,0.00073
207.74,293.828,0
207.74,317.492,0.00036
207.74,341.156,0
207.74,364.82,0
207.74,388.484,0.00036
207.74,412.148,0
207.74,435.812,0
207.74,459.476,0
207.74,483.14,0
207.74,506.804,0
207.74,530.468,0
219.02,-37.468,0
219.02,-13.804,0
219.02,9.86,0
219.02,33.524,0.00073
219.02,57.188,0.00036
219.02,80.852,0
219.02,104.516,0
219.02,128.18,0
219.02,151.844,0
219.02,175.508,0
219.02,199.172,0
219.02,222.836,0
219.02,246.5,0
219.02,270.164,0
219.02,293.828,0
219.02,317.492,0.00036
219.02,341.156,0
219.02,364.82,0
219.02,388.484,0
219.02,412.148,0
219.02,435.812,0
219.02,459.476,0
219.02,483.14,0
219.02,506.804,0
219.02,530.468,0
230.3,-37.468,0
230.3,-13.804,0
230.3,9.86,0
230.3,33.524,0.00145
230.3,57.188,0
230.3,80.852,0
230.3,104.516,0
230.3,128.18,0
230.3,151.844,0
230.3,175.508,0
230.3,199.172,0
230.3,222.836,0
230.3,246.5,0
230.3,270.164,0.00036
230.3,293.828,0
230.3,317.492,0
230.3,341.156,0
230.3,364.82,0
230.3,388.484,0
230.3,412.148,0
230.3,435.812,0
230.3,459.476,0
230.3,483.14,0
230.3,506.804,0
230.3,530.468,0
241.58,-37.468,0
241.58,-13.804,0
241.58,9.86,0
241.58,33.524,0
241.58,57.188,0
241.58,80.852,0
241.58,104.516,0
241.58,128.18,0
241.58,151.844,0
241.58,175.508,0
241.58,199.172,0
241.58,222.836,0
241.58,246.5,0
241.58,270.164,0
241.58,293.828,0
241.58,317.492,0
241.58,341.156,0
241.58,364.82,0
241.58,388.484,0
241.58,412.148,0
241.58,435.812,0
241.58,459.476,0
241.58,483.14,0
241.58,506.804,0
241.58,530.468,0
252.86,-37.468,0
252.86,-13.804,0
252.86,9.86,0
252.86,33.524,0
252.86,57.188,0
252.86,80.852,0
252.86,104.516,0
252.86,128.18,0
252.86,151.844,0
252.86,175.508,0
252.86,199.172,0
252.86,222.836,0
252.86,246.5,0
252.86,270.164,0
252.86,293.828,0
252.86,317.492,0
252.86,341.156,0
252.86,364.82,0
252.86,388.484,0
252.86,412.148,0
252.86,435.812,0
252.86,459.476,0
252.86,483.14,0
252.86,506.804,0
252.86,530.468,0
